,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
10,7.1046110204678605,7.36140813233047,8.127094999999999,7.135694794489,7.4627054859182795,7.1203970000000005,7.410627083135589,7.62122219361075,7.55517400100438,232198.513652808,7.71091517482659,7.5179944546089805,7236.07734143862,7.03716643992842,7.20116926152611,7.43583974456838,7.80206270725168,6.8291,7.36688,41952.0332559775,7.14295179447533,78654.3623934317,97451.08,7.345490077220861,7.643719334600131,7.263463778167489,7.39038661594136,7.86969642068294,64155.5161261962,152399.215113318
11,7.342759885476349,7.5644683429497,7.1571050000000005,7.00400746260499,7.42840734136554,7.2235320000000005,6.64137927120118,7.9503784752776205,7.539207627794,232198.513652808,7.6975536792551695,7.39304269008033,11776.6392333358,7.28112917838455,7.77732321934277,6.9623765396250406,7.38779015230087,7.232966,7.472416,41952.0332559775,7.25138966231899,78654.3623934317,64155.52,7.14295179447533,7.1279283091151,6.951388872910861,6.78423902489662,7.28983296412392,97451.0827124985,152399.215113318
12,7.05931945677349,7.28390717470034,8.029714,7.69536231586317,7.50107809258947,7.510621,7.43089042317902,7.36948985063174,7.217179645835401,232198.513652808,7.6975536792551695,7.67065016528005,15579.7185045868,7.65920424976466,7.557550873230901,7.55980018701753,7.395666998078849,7.385153999999999,7.201169,30177.155110164702,7.306996496743981,51566.010063122005,64155.52,7.59638491712273,7.09266473599116,7.09662713087824,7.71533956728348,7.472415604443901,97451.0827124985,152399.215113318
13,7.29562480743783,7.40315149266029,7.959718,7.12414337256173,8.26508370509263,7.822077,7.318225810541169,7.84212051125543,7.63251781962229,232198.513652808,7.04615720110821,7.67065016528005,15579.7185045868,7.2452073975045,7.3641596150693704,8.256622959677191,7.8764810069723294,6.957014999999999,7.469902,41952.0332559775,7.15357540933747,51566.010063122005,64155.52,7.0721928026442304,7.292739101659629,7.3237055212571205,7.89957283519313,7.68651139582307,97451.0827124985,152399.215113318
14,6.75282247505096,6.88929393879154,8.032267,7.43831878054716,7.45053633583776,7.501078,7.6909188568,7.4627054859182795,7.4207652261300705,232198.513652808,7.21397265851074,7.42840734136554,8877.773220715459,6.9395236156381,7.61208964960755,7.479800191642999,7.340062141682861,7.415795,7.959718,41952.0332559775,7.37491615277681,64155.5161261962,51566.01,7.17109808558249,7.17437073761407,7.236079002109441,7.06378230197504,7.616675835935321,78654.3623934317,152399.215113318
15,7.493909344399119,7.813310676331461,7.385153999999999,7.48919014877632,7.58967344398394,7.503467,7.023206440229759,7.39038661594136,7.18788234817745,232198.513652808,7.03254274024557,7.59862748722786,11776.6392333358,7.3534618839075705,7.5130883132138395,7.29844992136207,7.591884944246679,7.517994,7.415795,41952.0332559775,6.72969257376047,78654.3623934317,97451.08,7.16061740593304,7.217179645835401,7.08044030161366,7.61438921565394,7.34807280006522,64155.5161261962,152399.215113318
16,7.63701440965101,7.88551549771142,7.037166,7.345490077220861,7.874281817291889,8.015403,7.301303485119151,9.18671734410718,7.713065929030349,232198.513652808,7.59862748722786,6.49000164683449,10181.4883221663,7.00400746260499,7.36948985063174,7.86969642068294,8.07175369592505,7.092664999999999,7.575982000000001,41952.0332559775,7.1279283091151,78654.3623934317,97451.08,7.6481102802584005,7.08044030161366,7.39304269008033,8.07663156559887,8.02733916251626,64155.5161261962,152399.215113318
17,7.17437073761407,7.55980018701753,7.684328,7.440750079338441,9.2635028933256,6.641379,6.927906498167161,7.53202909653087,7.38515358865666,232198.513652808,7.94800816682385,8.02493675296365,9512.63251640146,7.41829081385054,7.52965610198923,6.99901061879192,7.39038661594136,7.213972999999999,7.167605,51566.010063122005,7.22674049278685,97451.0827124985,64155.52,7.27817911622987,7.8177281471467195,7.0721928026442304,7.139370645064339,7.263463778167489,78654.3623934317,152399.215113318
18,6.951388872910861,6.274119722410299,7.764133999999999,7.61208964960755,7.00888429942073,7.3722080000000005,7.03254274024557,7.28696233937307,7.846799225968191,232198.513652808,7.6458832078267,7.5805106203178,10899.865321385601,7.3125447449605705,7.591884944246679,7.33734935568581,7.7862852632398,7.177756,7.708553,64155.5161261962,7.28112917838455,97451.0827124985,78654.36,7.91567331333167,7.44808408224767,7.204410404389441,7.395666998078849,7.30417857836342,51566.010063122005,152399.215113318
19,7.510621034812191,7.78413481912541,7.580511,7.377468533032951,7.275231877038139,7.358811,7.06378230197504,7.38515358865666,7.309710348918821,232198.513652808,7.83542608662343,7.913370485241491,9512.63251640146,7.59405660017636,7.63027831267331,6.98373842478621,7.26937827343051,8.24826,7.4798,41952.0332559775,6.90276560026546,97451.0827124985,78654.36,7.684327996975349,7.89699997601698,6.85336293124053,7.318225810541169,7.31547010329456,51566.010063122005,152399.215113318
20,7.484535797295769,7.09266473599116,7.5986270000000005,7.491581123751169,7.2452073975045,7.573684,7.223531665527901,7.25138966231899,7.28112917838455,232198.513652808,7.88551549771142,7.24219571612014,7740.06911580213,7.1978832607887195,8.01308137512735,6.978609222424951,7.29844992136207,7.438319,7.263464,51566.010063122005,7.236079002109441,78654.3623934317,97451.08,7.150083864078179,7.220462798342219,6.78423902489662,7.666138382429629,7.139370645064339,64155.5161261962,152399.215113318
21,7.65247506034696,7.309710348918821,7.686511,7.43583974456838,8.37761646977593,7.306996000000001,6.58072016243914,7.721897014238849,8.02251877320341,232198.513652808,7.80430554844773,7.548371994176709,8308.73480684338,7.3641596150693704,7.67985098480924,7.3125447449605705,7.8606268156809405,7.887826,6.868114,41952.0332559775,6.82910008309275,97451.0827124985,78654.36,7.398145894101501,8.364901920998129,7.184519602015259,7.46751507907215,6.91559036025026,64155.5161261962,152399.215113318
22,7.2603795736324095,8.45495761527935,7.482185,7.229936763314759,7.9503784752776205,7.764133999999999,6.83722878225384,7.6975536792551695,7.924876067910169,232198.513652808,6.86070974593071,6.90276560026546,14023.704006208798,7.53202909653087,7.61208964960755,7.484535797295769,7.37491615277681,7.080439999999999,6.8892940000000005,41952.0332559775,6.86811360547804,78654.3623934317,97451.08,7.06798558502797,7.29562480743783,6.88232550562379,8.029714175854139,6.90943465327413,64155.5161261962,152399.215113318
23,6.85336293124053,6.988843501755531,7.871975999999999,7.520403624838799,7.582769453489941,7.5598,7.587433323801251,7.81545447313987,7.6458832078267,232198.513652808,7.50107809258947,7.508200777760281,7236.07734143862,7.05487007234739,7.73281736272239,7.194562673958349,7.40315149266029,6.868114,7.717458000000001,64155.5161261962,7.3237055212571205,78654.3623934317,41952.03,7.340062141682861,7.49872568752075,7.09266473599116,7.793060088409951,7.36687960952124,97451.0827124985,152399.215113318
24,7.5343222499907805,7.16760522315578,8.355391000000001,7.4259572538866605,7.5805106203178,7.292739,6.38382504536201,8.37120064853578,7.62568577947883,232198.513652808,7.51550112860175,7.379966719363541,9512.63251640146,6.9337140065162,7.493909344399119,7.30417857836342,7.0721928026442304,7.672971,7.135695,51566.010063122005,6.845506525786719,152399.215113318,41952.03,7.17109808558249,7.76413397085979,7.09662713087824,7.08870749982023,7.44325264770672,78654.3623934317,97451.0827124985
25,7.455388216327799,6.99901061879192,7.3774690000000005,7.7174576444332095,7.76635102180936,7.201169,6.6755327246578595,7.29844992136207,7.66137152542611,232198.513652808,7.713065929030349,7.4627054859182795,8877.773220715459,7.24836828281291,7.721897014238849,7.7485065979462,7.236079002109441,7.2267399999999995,7.4798,51566.010063122005,7.587433323801251,97451.0827124985,78654.36,7.34807280006522,7.440750079338441,7.318225810541169,7.16412637707184,7.08044030161366,64155.5161261962,152399.215113318
26,7.220462798342219,7.204410404389441,7.541414,7.21075971840919,7.7685304392076695,7.3774690000000005,6.622956459331571,8.201050403003299,8.397037785327411,232198.513652808,7.4627054859182795,7.14295179447533,9512.63251640146,7.16412637707184,7.496286255495191,7.8399479452222405,7.52965610198923,7.513088000000001,7.239167,30177.155110164702,7.37491615277681,25172.3282770189,97451.08,8.13505107746986,7.15357540933747,8.27409026557793,7.395666998078849,7.3641596150693704,78654.3623934317,152399.215113318
27,7.543783591569179,7.38515358865666,8.14788,7.57368353253458,7.4082114847917,7.623448,7.32639441605649,7.194562673958349,7.42335822856267,232198.513652808,7.952772704117451,7.806593245879331,6759.71221132047,6.9623765396250406,7.496286255495191,7.382549348218171,7.41829081385054,7.844567999999999,7.686511,64155.5161261962,7.17775613288079,78654.3623934317,97451.08,7.116451453875389,7.08044030161366,6.98373842478621,7.89699997601698,7.66840103489246,51566.010063122005,152399.215113318
28,7.45775198698366,7.8559484900393795,7.9339699999999995,7.90887667507444,8.101449499331089,7.29845,6.82910008309275,7.33734935568581,7.35881087464309,232198.513652808,7.587433323801251,7.39304269008033,8877.773220715459,7.67529457259655,8.086679790830509,6.91559036025026,7.98634131595452,7.096627000000001,8.27409,41952.0332559775,6.87552582667629,97451.0827124985,51566.01,7.340062141682861,8.11937364651634,7.06378230197504,7.2664966135016,7.936199937905211,78654.3623934317,152399.215113318
29,7.03254274024557,6.88929393879154,8.635689,7.19119913299484,8.127094616965598,7.717458000000001,6.38382504536201,7.96210439812054,8.03226746286134,232198.513652808,6.7417131495232905,7.1978832607887195,6759.71221132047,7.13175299483888,8.2149927250902,8.029714175854139,7.5506405918313,7.207642,7.799898,41952.0332559775,7.398145894101501,78654.3623934317,51566.01,7.813310676331461,6.957014857632919,7.02790035333431,7.410627083135589,7.139370645064339,97451.0827124985,152399.215113318
30,6.7417131495232905,7.08044030161366,7.637014,7.16760522315578,7.382549348218171,7.757589,6.274119722410299,8.14518312334101,7.09662713087824,232198.513652808,6.89613376539351,7.7240471653361,11776.6392333358,7.21397265851074,7.7685304392076695,7.913370485241491,7.591884944246679,7.239167,7.146528,41952.0332559775,7.73735437488097,30177.155110164702,78654.36,7.68651139582307,6.927906498167161,7.6234481826528295,8.03226746286134,7.02790035333431,97451.0827124985,152399.215113318
31,7.135694794489,7.28983296412392,7.945632000000001,7.194562673958349,7.37491615277681,8.094064999999999,6.38382504536201,7.20764167657231,7.08870749982023,232198.513652808,7.292739101659629,7.65694973965132,11776.6392333358,7.24836828281291,7.60523275670375,7.474840099186459,7.548371994176709,7.321002,7.3263940000000005,51566.010063122005,6.9623765396250406,25172.3282770189,64155.52,6.988843501755531,7.232965712659531,6.83722878225384,7.4259572538866605,7.379966719363541,78654.3623934317,152399.215113318
32,6.60281662023434,7.15710543368114,7.491581,7.793060088409951,7.67529457259655,7.532029,6.65947135986141,8.2398774966696,7.775155347136099,232198.513652808,7.39304269008033,7.70638557662177,3426.57091133942,7.24219571612014,7.263463778167489,7.3641596150693704,7.799897580909491,7.498726,7.788641,64155.5161261962,7.39038661594136,78654.3623934317,97451.08,7.505767410428589,7.309710348918821,7.28983296412392,8.0058362390367,7.96456184218928,51566.010063122005,152399.215113318
33,7.0721928026442304,7.58517471113044,7.587433,7.04615720110821,7.1124231060894205,7.887826,6.65947135986141,7.704208980544831,8.029714175854139,232198.513652808,8.04200354012657,7.16760522315578,8308.73480684338,6.82077662679791,7.1978832607887195,7.32639441605649,8.34002120634208,7.041745,7.5598,51566.010063122005,7.00400746260499,78654.3623934317,41952.03,7.936199937905211,7.46019777248706,6.86070974593071,7.55517400100438,7.775155347136099,152399.215113318,97451.0827124985
34,6.71724593212351,7.340062141682861,7.013895,6.97324919964729,8.09406498208243,7.8043059999999995,6.38382504536201,7.00400746260499,6.812206295818349,232198.513652808,7.92717768820037,7.55980018701753,10181.4883221663,7.52965610198923,7.342759885476349,7.85365330848448,7.108534689985889,6.988844,7.1945630000000005,41952.0332559775,6.951388872910861,97451.0827124985,51566.01,7.150083864078179,7.708553355063911,7.32639441605649,8.16671407734681,7.38515358865666,78654.3623934317,152399.215113318
35,7.116451453875389,7.08044030161366,8.285557,7.730660783504981,7.7485065979462,7.943300999999999,7.223531665527901,7.472415604443901,7.63251781962229,232198.513652808,6.98373842478621,7.60742370694896,8308.73480684338,6.86811360547804,7.486840287576981,7.8177281471467195,7.46019777248706,7.482185,7.3981460000000006,41952.0332559775,7.41829081385054,78654.3623934317,97451.08,7.00400746260499,7.2603795736324095,7.2664966135016,7.36948985063174,8.02251877320341,64155.5161261962,152399.215113318
36,7.510621034812191,7.650270235576321,6.962377,8.02251877320341,8.27086342163915,7.573684,6.72969257376047,7.60742370694896,7.60523275670375,232198.513652808,7.543783591569179,7.2664966135016,7236.07734143862,7.194562673958349,7.639186630372209,7.73281736272239,8.05918964072588,7.292739,6.704153,51566.010063122005,7.58517471113044,78654.3623934317,97451.08,7.824272271071269,7.713065929030349,7.71962151096174,7.54605475886812,7.9766229028754605,64155.5161261962,152399.215113318
37,6.9337140065162,7.08044030161366,7.248367999999999,7.750865184800481,7.5179944546089805,7.739495,6.812206295818349,7.63251781962229,7.0417452122164,232198.513652808,7.520403624838799,7.81545447313987,7740.06911580213,7.53202909653087,7.275231877038139,7.71091517482659,8.187723347258,6.993932000000001,7.986341,51566.010063122005,7.09662713087824,64155.5161261962,41952.03,7.3641596150693704,7.13175299483888,7.539207627794,7.20764167657231,7.301303485119151,97451.0827124985,152399.215113318
38,7.229936763314759,7.194562673958349,7.915673,7.37491615277681,7.100600349382759,7.400633,6.99901061879192,7.4259572538866605,8.262317731276429,152399.215113318,7.236079002109441,7.272310185537031,10181.4883221663,6.82077662679791,7.5130883132138395,7.2664966135016,7.60968832980729,7.254422999999999,7.637014,30177.155110164702,7.67765118365318,41952.0332559775,97451.08,7.395666998078849,7.3534618839075705,6.927906498167161,7.474840099186459,7.477310968316861,78654.3623934317,232198.513652808
39,7.1465283469570995,7.204410404389441,7.385153999999999,7.217179645835401,7.31547010329456,7.43089,6.58072016243914,7.75972130895803,7.924876067910169,232198.513652808,7.09662713087824,7.13175299483888,8877.773220715459,7.0721928026442304,7.7240471653361,7.68210339586596,7.753001542282701,7.063782000000001,7.36688,41952.0332559775,7.890167263090321,64155.5161261962,51566.01,7.73281736272239,7.67765118365318,7.62122219361075,7.4259572538866605,7.15710543368114,97451.0827124985,152399.215113318
40,7.643719334600131,7.33465023066858,7.623448,6.951388872910861,7.43583974456838,7.403150999999999,7.24219571612014,7.616675835935321,8.3461786373328,232198.513652808,7.479800191642999,7.6458832078267,5545.81215932176,7.922482925541231,7.99878494739948,7.484535797295769,7.292739101659629,7.594057,8.024937,78654.3623934317,7.28696233937307,64155.5161261962,97451.08,8.044379132486549,7.3641596150693704,6.83722878225384,7.753001542282701,7.52727431360145,51566.010063122005,152399.215113318
41,7.05931945677349,6.82910008309275,7.60087,7.62798969466748,7.28390717470034,7.648110000000001,7.181142753000589,7.68872969506109,8.12454773281276,232198.513652808,7.184519602015259,7.582769453489941,5923.63670499261,7.018580145275211,7.433378731296179,6.60281662023434,7.6975536792551695,6.704153,6.690239,41952.0332559775,7.1465283469570995,97451.0827124985,51566.01,7.24836828281291,7.35881087464309,7.00888429942073,7.63701440965101,7.5691261908598495,78654.3623934317,152399.215113318
42,7.39038661594136,7.71962151096174,7.842121000000001,7.34807280006522,7.793060088409951,7.569126,7.27817911622987,7.32100209879636,7.929544612252901,232198.513652808,7.22674049278685,7.415794674140151,11776.6392333358,7.150083864078179,7.616675835935321,7.100600349382759,7.484535797295769,7.408211,7.917915,41952.0332559775,7.03254274024557,97451.0827124985,64155.52,7.5343222499907805,7.20116926152611,7.5034670042124105,7.6546486972043,7.45291924304986,78654.3623934317,152399.215113318
43,7.21075971840919,7.6458832078267,8.256623,6.88929393879154,8.3215631786441,7.550641000000001,6.927906498167161,7.54605475886812,7.1465283469570995,232198.513652808,7.46751507907215,7.6189406899793,12797.1981939553,6.86070974593071,6.99393221073223,7.08870749982023,7.44325264770672,7.575982000000001,7.462705000000001,30177.155110164702,7.38779015230087,51566.010063122005,64155.52,7.03254274024557,7.59405660017636,6.72969257376047,7.5179944546089805,7.684327996975349,78654.3623934317,152399.215113318
44,7.7862852632398,7.04615720110821,7.2603800000000005,7.4457183345523,7.78864063227383,7.213972999999999,6.60281662023434,7.54605475886812,7.9339695888715,232198.513652808,7.35614353298066,7.83312385414544,8308.73480684338,6.85336293124053,7.1279283091151,7.184519602015259,7.793060088409951,7.263464,7.124142999999999,51566.010063122005,7.3237055212571205,97451.0827124985,64155.52,7.85365330848448,8.12454773281276,7.465011793708579,7.05931945677349,7.342759885476349,78654.3623934317,152399.215113318
45,7.496286255495191,7.36140813233047,7.408211,7.8198473882677995,7.28983296412392,7.413191,7.24836828281291,7.479800191642999,7.938544686424099,232198.513652808,7.57368353253458,7.58967344398394,9512.63251640146,7.345490077220861,8.08149213803708,7.415794674140151,7.52276516238662,7.675294999999999,7.01858,41952.0332559775,6.90276560026546,64155.5161261962,97451.08,7.83781019942561,7.410627083135589,6.92190435667312,7.663648485099539,7.21397265851074,78654.3623934317,152399.215113318
46,7.08870749982023,7.6975536792551695,7.607424000000001,7.377468533032951,7.17109808558249,7.3722080000000005,7.18788234817745,7.493909344399119,7.38779015230087,232198.513652808,7.023206440229759,7.19119913299484,9512.63251640146,7.120397088846589,7.40315149266029,7.3237055212571205,7.43089042317902,7.013895,7.2235320000000005,51566.010063122005,6.92190435667312,17426.343930496398,97451.08,7.309710348918821,7.257408056219861,6.773850351478781,7.59405660017636,7.46019777248706,78654.3623934317,152399.215113318
47,7.1046110204678605,7.19119913299484,7.637014,7.17109808558249,7.465011793708579,7.059319,6.9337140065162,7.309710348918821,7.29844992136207,232198.513652808,7.2452073975045,7.5714522626868295,10899.865321385601,7.02790035333431,7.301303485119151,6.967838944109809,7.42840734136554,7.498726,7.964562,41952.0332559775,7.43583974456838,78654.3623934317,51566.01,7.42335822856267,7.616675835935321,7.05487007234739,7.16061740593304,7.3534618839075705,97451.0827124985,152399.215113318
48,7.4082114847917,6.945626353328639,7.686511,7.62568577947883,6.9337140065162,7.4939089999999995,7.329220468517691,7.40315149266029,7.184519602015259,232198.513652808,7.45053633583776,7.236079002109441,15579.7185045868,7.06798558502797,7.5179944546089805,7.28390717470034,7.40571019169214,6.927906,7.484536,41952.0332559775,7.1046110204678605,64155.5161261962,78654.36,7.479800191642999,7.16061740593304,7.465011793708579,7.90887667507444,7.983959112763911,97451.0827124985,152399.215113318
49,7.1046110204678605,7.20764167657231,7.607424000000001,7.15710543368114,7.33734935568581,7.046157000000001,6.9395236156381,7.7485065979462,7.61208964960755,232198.513652808,7.257408056219861,7.33465023066858,8308.73480684338,7.223531665527901,8.03467630906234,7.78183672009866,7.217179645835401,7.037166,7.350761,51566.010063122005,7.35881087464309,97451.0827124985,78654.36,7.150083864078179,7.5528446899037895,7.28983296412392,7.35614353298066,7.67985098480924,64155.5161261962,152399.215113318
50,7.5644683429497,6.88232550562379,7.849104,7.77732321934277,8.22861635887389,7.8065929999999994,7.08449325738064,7.82868675962624,8.08149213803708,232198.513652808,7.3534618839075705,7.02790035333431,8877.773220715459,6.70415298554705,7.43583974456838,7.3125447449605705,8.497112744139809,7.187882000000001,7.201169,51566.010063122005,7.28983296412392,78654.3623934317,64155.52,7.97423611331501,7.08044030161366,7.15357540933747,7.16061740593304,7.78413481912541,97451.0827124985,152399.215113318
51,7.135694794489,7.66840103489246,8.285557,7.45775198698366,7.03716643992842,7.2204630000000005,7.108534689985889,7.342759885476349,7.84910412844124,232198.513652808,6.92190435667312,7.09266473599116,4221.13135958984,6.6755327246578595,7.704208980544831,7.24219571612014,7.486840287576981,7.254422999999999,7.625686,64155.5161261962,7.73735437488097,78654.3623934317,97451.08,7.02790035333431,7.5644683429497,7.236079002109441,7.29844992136207,7.46751507907215,51566.010063122005,152399.215113318
52,7.5343222499907805,7.793060088409951,7.822077,7.03254274024557,7.67765118365318,7.425957,7.18788234817745,8.20942796386588,7.3237055212571205,232198.513652808,8.46876399551618,8.27086342163915,11776.6392333358,7.25138966231899,7.08449325738064,7.05931945677349,7.55980018701753,7.924875999999999,7.428407000000001,64155.5161261962,7.54141428190345,41952.0332559775,78654.36,8.02493675296365,7.97906935543276,7.329220468517691,7.52727431360145,7.5179944546089805,97451.0827124985,152399.215113318
53,7.505767410428589,7.09266473599116,7.842121000000001,7.493909344399119,7.650270235576321,7.630278,7.09662713087824,7.57368353253458,7.41829081385054,232198.513652808,7.15710543368114,7.708553355063911,14023.704006208798,7.20764167657231,7.5691261908598495,7.71962151096174,7.477310968316861,7.29845,7.924875999999999,41952.0332559775,7.306996496743981,51566.010063122005,78654.36,7.33465023066858,7.16412637707184,7.44808408224767,7.318225810541169,7.85135436391253,64155.5161261962,152399.215113318
54,7.223531665527901,7.00888429942073,7.532029,7.45291924304986,7.24219571612014,7.116451,7.12414337256173,7.772969572448489,8.04938722642894,232198.513652808,7.477310968316861,7.15710543368114,10181.4883221663,7.25138966231899,7.43831878054716,7.33465023066858,7.472415604443901,6.860710000000001,7.428407000000001,41952.0332559775,7.40315149266029,64155.5161261962,51566.01,7.272310185537031,6.988843501755531,6.812206295818349,7.6458832078267,7.06798558502797,78654.3623934317,152399.215113318
55,6.65947135986141,7.301303485119151,7.708553,7.482185368784321,7.6234481826528295,7.364160000000001,6.86811360547804,7.194562673958349,7.557550873230901,232198.513652808,7.7976024805531,6.988843501755531,14023.704006208798,6.89613376539351,7.63251781962229,7.03716643992842,7.469901546386759,7.323706,7.1571050000000005,25172.3282770189,7.20764167657231,41952.0332559775,51566.01,7.65920424976466,7.38515358865666,7.0417452122164,7.587433323801251,7.9912777817713705,78654.3623934317,152399.215113318
56,7.14295179447533,7.150083864078179,7.802063,7.08449325738064,7.16760522315578,7.618941,6.55482723513854,8.14518312334101,7.6008701731399,232198.513652808,7.18788234817745,7.71533956728348,10899.865321385601,6.845506525786719,7.505767410428589,7.9433014260227,7.83542608662343,7.054869999999999,7.4529190000000005,41952.0332559775,7.28696233937307,78654.3623934317,64155.52,7.7240471653361,7.17775613288079,7.120397088846589,7.275231877038139,7.71962151096174,97451.0827124985,152399.215113318
57,6.71724593212351,7.00400746260499,7.876481,7.03254274024557,7.510621034812191,7.7818369999999994,7.05047798282369,7.100600349382759,8.08925747969344,232198.513652808,7.16760522315578,6.9623765396250406,8308.73480684338,6.9337140065162,7.61438921565394,7.18788234817745,7.220462798342219,6.741713000000001,8.069276,64155.5161261962,7.433378731296179,97451.0827124985,41952.03,7.62798969466748,7.27817911622987,6.78423902489662,7.491581123751169,7.591884944246679,78654.3623934317,152399.215113318
58,6.88929393879154,7.67985098480924,7.9201440000000005,8.56514736196771,8.00822886223914,7.702014999999999,7.00400746260499,7.99878494739948,7.929544612252901,232198.513652808,7.217179645835401,7.482185368784321,17426.343930496398,7.3641596150693704,7.36140813233047,8.142694722398321,7.735077515534201,6.915589999999999,7.34276,51566.010063122005,7.023206440229759,64155.5161261962,30177.16,7.03716643992842,8.3492256485565,7.18788234817745,7.135694794489,7.4457183345523,152399.215113318,78654.3623934317
